OID,facility_c,facility_i,facility_t,facility_n,sys_loc_co,loc_name,loc_type,loc_type_2,well_statu,geologic_u,depth_of_w,bottom_of_,surf_elev,latest_sam,number_of_,result_cou,non_detect,detect_bel,exceedance,exceedan_1,exceedan_2,exceedan_3,exceedan_4,exceedan_5,exceedan_6,detect_b_1,detect_b_2,detect_b_3,detect_b_4,detect_b_5,latitude,longitude,eda_url,data_downl,moving_avg
5077,SW-108,1306.0,Closed Landfill,Benson Landfill,429484,MW-2,Well,Well-Monitoring,Active,Quaternary Water Table Aquifer,15.0,1030.0,1045,2020-05-12,66.0,4319.0,80.0,11.0,3.0,2911.39,05/12/2020,7440-42-8; 7439-96-5; 335-67-1,Boron; Manganese; Perfluorooctanoic acid (PFOA),1040 ug/L; 493 ug/L; .023 ug/L,2.08; 4.93; 2911.39,123-91-1; 7440-38-2; 7440-39-3; 7440-47-3; NO2NO3; 7440-02-0; 45187-15-3; 375-22-4; 108427-53-8; 307-24-4; 7440-66-6,"1,4-Dioxane; Arsenic; Barium; Chromium; Inorganic nitrogen (nitrate and nitrite) as N; Nickel; Perfluorobutanesulfonate (PFBS); Perfluorobutanoic acid (PFBA); Perfluorohexanesulfonate (PFHxS); Perfluorohexanoic acid (PFHxA); Zinc",.33 ug/L; 3.47 ug/L; 33 ug/L; 10 ug/L; 200 ug/L; 3.64 ug/L; .008 ug/L; .021 ug/L; .006 ug/L; .023 ug/L; 10 ug/L,.33; .35; .02; .1; .02; .04; .08; 0; .6; .12; .01,05/12/2020,45.332486,-95.575039,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=429484,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=429484,1.2857142857142858
10579,SW-108,1306.0,Closed Landfill,Benson Landfill,446980,MW-5,Well,Well-Monitoring,Active,Quaternary Water Table Aquifer,9.0,1042.0,1051,2020-05-12,57.0,3546.0,85.0,8.0,3.0,1265.82,05/12/2020,7440-42-8; 7439-96-5; 335-67-1,Boron; Manganese; Perfluorooctanoic acid (PFOA),3030 ug/L; 2180 ug/L; .01 ug/L,6.06; 21.8; 1265.82,7440-38-2; 7440-39-3; 7440-43-9; 7440-47-3; NO2NO3; 7440-02-0; 108427-53-8; 7440-66-6,Arsenic; Barium; Cadmium; Chromium; Inorganic nitrogen (nitrate and nitrite) as N; Nickel; Perfluorohexanesulfonate (PFHxS); Zinc,1.24 ug/L; 107 ug/L; .16 ug/L; 10 ug/L; 870 ug/L; 11.8 ug/L; .007 ug/L; 14 ug/L,.12; .05; .32; .1; .09; .12; .7; .01,05/12/2020,45.332047,-95.577269,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=446980,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=446980,1.4285714285714286
3185,SW-108,1306.0,Closed Landfill,Benson Landfill,429483,MW-1,Well,Well-Monitoring,Active,Quaternary Water Table Aquifer,15.0,1030.0,1045,2020-05-12,67.0,4318.0,89.0,6.0,1.0,4.3,11/21/2018,7439-96-5,Manganese,430 ug/L,4.3,7440-38-2; 7440-39-3; 7440-47-3; NO2NO3; 7440-02-0; 375-22-4,Arsenic; Barium; Chromium; Inorganic nitrogen (nitrate and nitrite) as N; Nickel; Perfluorobutanoic acid (PFBA),1.34 ug/L; 114 ug/L; 10 ug/L; 200 ug/L; 3.02 ug/L; .004 ug/L,.13; .06; .1; .02; .03; 0,05/12/2020,45.329483,-95.574915,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=429483,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=429483,1.1428571428571428
6693,SR0001051,33289022.0,Superfund,"MDA - Cedar Service, Bemidji",839934,MW-33,Well,Well-Monitoring,Active, ,115.0,0.0, ,2020-05-12,5.0,65.0,5.0,1.0,0.0,0.07, , , , , ,120-83-2,"2,4-Dichlorophenol",1.3 ug/L,.07,05/12/2020,47.447385,-94.854123,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=839934,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=839934,1.1428571428571428
3605,SW-108,1306.0,Closed Landfill,Benson Landfill,429485,MW-3,Well,Well-Monitoring,Active,Quaternary Water Table Aquifer,15.0,1031.0,1046,2020-05-12,66.0,4291.0,89.0,6.0,1.0,9.18,11/21/2018,7439-96-5,Manganese,918 ug/L,9.18,7440-38-2; 7440-39-3; 7440-42-8; 7440-47-3; NO2NO3; 7440-02-0,Arsenic; Barium; Boron; Chromium; Inorganic nitrogen (nitrate and nitrite) as N; Nickel,.8 ug/L; 200 ug/L; 120 ug/L; 10 ug/L; 200 ug/L; 8.54 ug/L,.08; .1; .24; .1; .02; .09,11/21/2018,45.3326,-95.577325,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=429485,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=429485,0.7142857142857143
2608,SW-150,1325.0,Closed Landfill,Hickory Grove Landfill,271962,MW 84-2,Well,Well-Monitoring,Active, ,51.0,1283.0,1333.9,2020-05-13,59.0,3992.0,88.0,6.0,0.0,0.11, , , , , ,7440-38-2; 7440-42-8; 7440-43-9; 7440-47-3; 7440-02-0; 375-22-4,Arsenic; Boron; Cadmium; Chromium; Nickel; Perfluorobutanoic acid (PFBA),1.1 ug/L; 52.6 ug/L; .028 ug/L; 2.5 ug/L; 2.4 ug/L; .007 ug/L,.11; .11; .06; .03; .02; 0,05/13/2020,46.271416,-93.512565,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=271962,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=271962,0.2857142857142857
1561,SR0001051,33289022.0,Superfund,"MDA - Cedar Service, Bemidji",839929,MW-38,Well,Well-Monitoring,Active, ,70.0,0.0, ,2020-05-13,5.0,65.0,12.0,0.0,0.0,0.0, , , , , , , , , , ,47.4439,-94.8621,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=839929,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=839929,0.42857142857142855
8020,SW-150,1325.0,Closed Landfill,Hickory Grove Landfill,785551,MW-7,Well,Well-Monitoring,Active,Quaternary Buried Artesian Aquifer,81.0,0.0, ,2020-05-13,15.0,1079.0,77.0,3.0,0.0,0.68, , , , , ,7440-38-2; 7439-96-5; 7440-02-0,Arsenic; Manganese; Nickel,1.1 ug/L; 68 ug/L; 1 ug/L,.11; .68; .01,05/13/2020,46.267541,-93.515597,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=785551,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=785551,0.5714285714285714
12455,SR0001051,33289022.0,Superfund,"MDA - Cedar Service, Bemidji",839930,MW-37,Well,Well-Monitoring,Active, ,95.0,0.0, ,2020-05-13,4.0,52.0,12.0,0.0,0.0,0.0, , , , , , , , , , ,47.44453,-94.85933,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=839930,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=839930,0.42857142857142855
6771,SW-150,1325.0,Closed Landfill,Hickory Grove Landfill,271959,MW 84-3,Well,Well-Monitoring,Active, ,41.0,1274.0,1315.4,2020-05-13,62.0,4279.0,76.0,11.0,2.0,5949.37,05/13/2020,335-67-1; 75-01-4,Perfluorooctanoic acid (PFOA); Vinyl chloride,.047 ug/L; .3 ug/L,5949.37; 1.5,7440-38-2; 7440-43-9; 7440-47-3; 75-71-8; 60-29-7; 7439-92-1; 7439-96-5; 7440-02-0; 45187-15-3; 375-22-4; 307-24-4,Arsenic; Cadmium; Chromium; Dichlorodifluoromethane; Ethyl ether; Lead; Manganese; Nickel; Perfluorobutanesulfonate (PFBS); Perfluorobutanoic acid (PFBA); Perfluorohexanoic acid (PFHxA),3.9 ug/L; .032 ug/L; 9 ug/L; .88 ug/L; .75 ug/L; .22 ug/L; 44 ug/L; 13 ug/L; .006 ug/L; .05 ug/L; .082 ug/L,.39; .06; .09; 0; 0; .01; .44; .13; .06; .01; .41,05/13/2020,46.269593,-93.512562,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=271959,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=271959,0.42857142857142855
9476,SW-150,1325.0,Closed Landfill,Hickory Grove Landfill,271961,MW 84-1,Well,Well-Monitoring,Active, ,52.5,1285.0,1337.09,2020-05-13,63.0,4361.0,83.0,8.0,1.0,30.0,05/13/2020,7439-96-5,Manganese,3000 ug/L,30,7440-38-2; 71-43-2; 7440-43-9; 7439-92-1; 7440-02-0; 375-22-4; 79-01-6; 156-59-2,"Arsenic; Benzene; Cadmium; Lead; Nickel; Perfluorobutanoic acid (PFBA); Trichloroethene; cis-1,2-Dichloroethene",3.4 ug/L; .23 ug/L; .028 ug/L; .076 ug/L; 5.3 ug/L; .003 ug/L; .27 ug/L; 1.9 ug/L,.34; .12; .06; .01; .05; 0; .68; .32,05/13/2020,46.270169,-93.515006,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=271961,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=271961,0.42857142857142855
3746,SR0001051,33289022.0,Superfund,"MDA - Cedar Service, Bemidji",839937,MW-42,Well,Well-Monitoring,Active, ,115.0,0.0, ,2020-05-13,6.0,78.0,11.0,0.0,0.0,0.0, , , , , , , , , , ,47.44287,-94.8605,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=839937,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=839937,0.42857142857142855
9780,SR0001051,33289022.0,Superfund,"MDA - Cedar Service, Bemidji",839936,MW-43,Well,Well-Monitoring,Active, ,95.0,0.0, ,2020-05-13,5.0,65.0,12.0,0.0,0.0,0.0, , , , , , , , , , ,47.4434,-94.85791,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=839936,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=839936,0.42857142857142855
2385,SR0001051,33289022.0,Superfund,"MDA - Cedar Service, Bemidji",839931,MW-36,Well,Well-Monitoring,Active, ,115.0,0.0, ,2020-05-13,4.0,52.0,11.0,0.0,0.0,0.0, , , , , , , , , , ,47.44389,-94.86201,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=839931,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=839931,0.42857142857142855
3609,SW-150,1325.0,Closed Landfill,Hickory Grove Landfill,271960,MW 84-4,Well,Well-Monitoring,Active, ,35.0,1274.0,1308.89,2020-05-13,62.0,4277.0,82.0,3.0,0.0,0.1, , , , , ,7440-38-2; 7440-47-3; 7440-02-0,Arsenic; Chromium; Nickel,1 ug/L; 4.1 ug/L; .63 ug/L,.1; .04; .01,06/09/2016,46.267919,-93.51473,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=271960,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=271960,1.1428571428571428
12260,SR0001051,33289022.0,Superfund,"MDA - Cedar Service, Bemidji",839935,MW-44,Well,Well-Monitoring,Active, ,70.0,0.0, ,2020-05-13,5.0,65.0,11.0,0.0,0.0,0.0, , , , , , , , , , ,47.4434,-94.85791,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=839935,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=839935,1.4285714285714286
4114,SW-150,1325.0,Closed Landfill,Hickory Grove Landfill,785552,MW-5,Well,Well-Monitoring,Active,Quaternary Buried Artesian Aquifer,70.0,1229.0,1298.88,2020-05-13,15.0,1086.0,79.0,6.0,2.0,12.0,05/13/2020,123-91-1; 7439-96-5,"1,4-Dioxane; Manganese",12 ug/L; 190 ug/L,12; 1.9,7440-38-2; 7440-43-9; 75-71-8; 7440-02-0; 109-99-9; 75-01-4,Arsenic; Cadmium; Dichlorodifluoromethane; Nickel; Tetrahydrofuran; Vinyl chloride,1.1 ug/L; .03 ug/L; .34 ug/L; 1 ug/L; 24 ug/L; .023 ug/L,.11; .06; 0; .01; .04; .12,05/13/2020,46.269113,-93.516183,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=785552,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=785552,2.2857142857142856
9942,SR0001491,43625976.0,Superfund,East Metro PFAS,645606, ,Well,Well-Domestic,Active,Jordan,260.0,639.0,899.43900516,2020-05-14,2.0,429.0,210.0,6.0,6.0,1898.73,05/14/2020,45298-90-6; 45298-90-6; 45298-90-6; 335-67-1; 335-67-1; 335-67-1,Perfluorooctanesulfonate (PFOS); Perfluorooctanesulfonate (PFOS); Perfluorooctanesulfonate (PFOS); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.014 ug/L; .014 ug/L; .014 ug/L; .015 ug/L; .015 ug/L; .015 ug/L,6.09; 6.09; 6.09; 1898.73; 1898.73; 1898.73,375-22-4; 375-22-4; 375-22-4; 108427-53-8; 108427-53-8; 108427-53-8,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS),.16 ug/L; .16 ug/L; .16 ug/L; .004 ug/L; .004 ug/L; .004 ug/L,.02; .02; .02; .4; .4; .4,05/14/2020,44.982546,-92.794417,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=645606,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=645606,3.142857142857143
8327,SR0001491,43625976.0,Superfund,East Metro PFAS,588051, ,Well,Well-Domestic,Active,Jordan,280.0,651.0,931,2020-05-14,1.0,150.0,142.0,4.0,2.0,1645.57,05/14/2020,335-67-1; 335-67-1,Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.013 ug/L; .013 ug/L,1645.57; 1645.57,375-22-4; 375-22-4; 307-24-4; 307-24-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorohexanoic acid (PFHxA); Perfluorohexanoic acid (PFHxA),.47 ug/L; .47 ug/L; .005 ug/L; .005 ug/L,.07; .07; .03; .03,05/14/2020,44.984032,-92.853369,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=588051,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=588051,3.4285714285714284
13481,SR0000055,1449.0,Superfund,Oakdale Dump Sites,645606, ,Well,Well-Domestic,Active,Jordan,260.0,0.0, ,2020-05-14,2.0,429.0,210.0,6.0,6.0,1898.73,05/14/2020,45298-90-6; 45298-90-6; 45298-90-6; 335-67-1; 335-67-1; 335-67-1,Perfluorooctanesulfonate (PFOS); Perfluorooctanesulfonate (PFOS); Perfluorooctanesulfonate (PFOS); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.014 ug/L; .014 ug/L; .014 ug/L; .015 ug/L; .015 ug/L; .015 ug/L,6.09; 6.09; 6.09; 1898.73; 1898.73; 1898.73,375-22-4; 375-22-4; 375-22-4; 108427-53-8; 108427-53-8; 108427-53-8,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS),.16 ug/L; .16 ug/L; .16 ug/L; .004 ug/L; .004 ug/L; .004 ug/L,.02; .02; .02; .4; .4; .4,05/14/2020,44.982546,-92.794417,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=645606,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=645606,3.5714285714285716
10925,SR0000084,1389.0,Superfund,Baytown Twp Groundwater Cont,645606, ,Well,Well-Domestic,Active,Jordan,260.0,639.0,899.43900516,2020-05-14,2.0,429.0,210.0,6.0,6.0,1898.73,05/14/2020,45298-90-6; 45298-90-6; 45298-90-6; 335-67-1; 335-67-1; 335-67-1,Perfluorooctanesulfonate (PFOS); Perfluorooctanesulfonate (PFOS); Perfluorooctanesulfonate (PFOS); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.014 ug/L; .014 ug/L; .014 ug/L; .015 ug/L; .015 ug/L; .015 ug/L,6.09; 6.09; 6.09; 1898.73; 1898.73; 1898.73,375-22-4; 375-22-4; 375-22-4; 108427-53-8; 108427-53-8; 108427-53-8,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS),.16 ug/L; .16 ug/L; .16 ug/L; .004 ug/L; .004 ug/L; .004 ug/L,.02; .02; .02; .4; .4; .4,05/14/2020,44.982546,-92.794417,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=645606,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=645606,3.4285714285714284
15117,SR0000055,1449.0,Superfund,Oakdale Dump Sites,588051, ,Well,Well-Domestic,Active,Jordan,280.0,0.0, ,2020-05-14,1.0,150.0,142.0,4.0,2.0,1645.57,05/14/2020,335-67-1; 335-67-1,Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.013 ug/L; .013 ug/L,1645.57; 1645.57,375-22-4; 375-22-4; 307-24-4; 307-24-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorohexanoic acid (PFHxA); Perfluorohexanoic acid (PFHxA),.47 ug/L; .47 ug/L; .005 ug/L; .005 ug/L,.07; .07; .03; .03,05/14/2020,44.984032,-92.853369,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=588051,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=588051,2.857142857142857
1313,SW-83,1298.0,Closed Landfill,Redwood County Landfill,586977,MW-31A,Well,Well-Monitoring,Active,Quaternary Water Table Aquifer,19.0,1031.0,1049.7,2020-05-15,54.0,4040.0,77.0,5.0,1.0,1.28,05/07/2012,NO2NO3,Inorganic nitrogen (nitrate and nitrite) as N,12800 ug/L,1.28,7440-38-2; 7440-39-3; 7439-96-5; 7440-02-0; 7440-66-6,"Arsenic, Dissolved; Barium; Manganese, Dissolved; Nickel; Zinc",.73 ug/L; 54 ug/L; 12 ug/L; .6 ug/L; 16 ug/L,.07; .03; .12; .01; .01,12/04/2019,44.51764,-95.214985,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=586977,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=586977,2.857142857142857
2806,SW-83,1298.0,Closed Landfill,Redwood County Landfill,586976,MW-30,Well,Well-Monitoring,Active,Quaternary Water Table Aquifer,17.0,1033.0,1050.2,2020-05-15,54.0,4040.0,76.0,5.0,1.0,2.62,12/04/2019,7439-96-5,"Manganese, Dissolved",262 ug/L,2.62,7440-38-2; 7440-39-3; NO2NO3; 7440-02-0; 7440-66-6,"Arsenic, Dissolved; Barium; Inorganic nitrogen (nitrate and nitrite) as N; Nickel; Zinc",.85 ug/L; 42 ug/L; 8150 ug/L; 3.28 ug/L; 16 ug/L,.09; .02; .82; .03; .01,12/04/2019,44.519974,-95.214378,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=586976,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=586976,2.142857142857143
12916,SW-83,1298.0,Closed Landfill,Redwood County Landfill,642117,B-29B,Well,Well-Monitoring,Active,Quaternary Buried Artesian Aquifer,67.0,988.0,1054.8,2020-05-15,44.0,3336.0,79.0,3.0,2.0,3.7,12/04/2019,7440-38-2; 7439-96-5,"Arsenic, Dissolved; Manganese, Dissolved",37 ug/L; 227 ug/L,3.7; 2.27,7440-39-3; 7440-42-8; 7440-66-6,Barium; Boron; Zinc,18 ug/L; 310 ug/L; 16 ug/L,.01; .62; .01,05/23/2016,44.517159,-95.218815,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=642117,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=642117,1.2857142857142858
7054,SW-83,1298.0,Closed Landfill,Redwood County Landfill,719467,MW-34,Well,Well-Monitoring,Active, ,25.0,1033.0,1058.44,2020-05-15,30.0,2126.0,92.0,3.0,2.0,1.2,12/04/2019,NO2NO3; 7439-96-5,"Inorganic nitrogen (nitrate and nitrite) as N; Manganese, Dissolved",10600 ug/L; 120 ug/L,1.06; 1.2,7440-39-3; 7440-02-0; 7440-66-6,Barium; Nickel; Zinc,74 ug/L; 1.1 ug/L; 47 ug/L,.04; .01; .02,05/23/2016,44.521152,-95.219375,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=719467,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=719467,1.1428571428571428
6130,SW-83,1298.0,Closed Landfill,Redwood County Landfill,588398,MW-31C,Well,Well-Monitoring,Active,Quaternary Buried Artesian Aquifer,118.0,934.0,1051.8,2020-05-15,53.0,3949.0,76.0,5.0,1.0,2.56,05/23/2016,7440-42-8,Boron,1280 ug/L,2.56,7440-38-2; 7440-39-3; 7439-96-5; 7440-02-0; 7440-66-6,"Arsenic, Dissolved; Barium; Manganese, Dissolved; Nickel; Zinc",.63 ug/L; 36 ug/L; 30 ug/L; .85 ug/L; 17 ug/L,.06; .02; .3; .01; .01,12/04/2019,44.517607,-95.214982,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=588398,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=588398,1.1428571428571428
7256,SW-83,1298.0,Closed Landfill,Redwood County Landfill,505248,B-17,Well,Well-Monitoring,Active,Quaternary Buried Unconfined Aquifer,23.0,1037.0,1060,2020-05-15,54.0,3932.0,79.0,5.0,0.0,0.35, , , , , ,7440-39-3; NO2NO3; 7439-96-5; 7440-02-0; 7440-66-6,"Barium; Inorganic nitrogen (nitrate and nitrite) as N; Manganese, Dissolved; Nickel; Zinc",149 ug/L; 3460 ug/L; 20 ug/L; .93 ug/L; 18 ug/L,.07; .35; .2; .01; .01,12/04/2019,44.517242,-95.216757,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=505248,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=505248,1.1428571428571428
4331,SW-83,1298.0,Closed Landfill,Redwood County Landfill,458698,B-28,Well,Well-Monitoring,Active,Quaternary Aquitard,29.0,1042.0,1071,2020-05-15,59.0,4091.0,77.0,4.0,1.0,1.45,10/05/2017,7439-96-5,Manganese,145 ug/L,1.45,7440-39-3; 7440-42-8; NO2NO3; 7440-66-6,Barium; Boron; Inorganic nitrogen (nitrate and nitrite) as N; Zinc,24 ug/L; 320 ug/L; 8840 ug/L; 23 ug/L,.01; .64; .88; .01,05/23/2016,44.519669,-95.219437,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=458698,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=458698,1.0
1678,SW-83,1298.0,Closed Landfill,Redwood County Landfill,586980,MW-32,Well,Well-Monitoring,Active,Quaternary Water Table Aquifer,25.0,1039.0,1063.7,2020-05-15,53.0,4038.0,77.0,5.0,1.0,2.99,12/04/2019,7439-96-5,"Manganese, Dissolved",299 ug/L,2.99,7440-39-3; 7440-42-8; NO2NO3; 7440-02-0; 7440-66-6,Barium; Boron; Inorganic nitrogen (nitrate and nitrite) as N; Nickel; Zinc,21 ug/L; 130 ug/L; 720 ug/L; .99 ug/L; 23 ug/L,.01; .26; .07; .01; .01,05/23/2016,44.518012,-95.217431,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=586980,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=586980,0.8571428571428571
13008,SW-83,1298.0,Closed Landfill,Redwood County Landfill,458697,B-27,Well,Well-Monitoring,Active,Quaternary Aquitard,15.0,1039.0,1054,2020-05-15,63.0,4239.0,91.0,4.0,1.0,1.78,12/04/2019,7439-96-5,"Manganese, Dissolved",178 ug/L,1.78,7440-39-3; 7440-02-0; 375-22-4; 7440-66-6,Barium; Nickel; Perfluorobutanoic acid (PFBA); Zinc,118 ug/L; 7.43 ug/L; .012 ug/L; 33 ug/L,.06; .07; 0; .02,06/04/2018,44.521356,-95.217545,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=458697,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=458697,1.0
4799,SW-83,1298.0,Closed Landfill,Redwood County Landfill,458699,B-29A,Well,Well-Monitoring,Active,Quaternary Aquitard,18.0,1038.0,1056,2020-05-15,58.0,4190.0,87.0,7.0,1.0,4.2,12/04/2019,7439-96-5,"Manganese, Dissolved",420 ug/L,4.2,123-91-1; 7440-38-2; 7440-39-3; 7440-42-8; 60-29-7; 375-22-4; 7440-66-6,"1,4-Dioxane; Arsenic, Dissolved; Barium; Boron; Ethyl Ether; Perfluorobutanoic acid (PFBA); Zinc",.96 ug/L; .75 ug/L; 19 ug/L; 310 ug/L; 1.65 ug/L; .013 ug/L; 14 ug/L,.96; .08; .01; .62; .01; 0; .01,05/15/2020,44.517162,-95.21886,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=458699,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=458699,1.0
3183,SW-83,1298.0,Closed Landfill,Redwood County Landfill,505154,B-3,Well,Well-Monitoring,Active,Quaternary Aquitard,18.0,1034.0,1052,2020-05-15,59.0,4071.0,80.0,4.0,1.0,1.05,12/04/2019,7439-96-5,"Manganese, Dissolved",105 ug/L,1.05,7440-38-2; 7440-39-3; 7440-02-0; 7440-66-6,"Arsenic, Dissolved; Barium; Nickel; Zinc",.58 ug/L; 76 ug/L; .9 ug/L; 13 ug/L,.06; .04; .01; .01,12/04/2019,44.521389,-95.214707,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=505154,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=505154,1.1428571428571428
4888,SW-83,1298.0,Closed Landfill,Redwood County Landfill,505155,B-2,Well,Well-Monitoring,Active,Quaternary Buried Unconfined Aquifer,59.0,993.0,1052,2020-05-15,49.0,3637.0,90.0,4.0,2.0,3.22,12/04/2019,7440-38-2; 7439-96-5,"Arsenic, Dissolved; Manganese, Dissolved",17.9 ug/L; 322 ug/L,1.79; 3.22,7440-39-3; 7440-42-8; 109-99-9; 7440-66-6,Barium; Boron; Tetrahydrofuran; Zinc,26 ug/L; 290 ug/L; 9.24 ug/L; 23 ug/L,.01; .58; .02; .01,05/15/2020,44.521389,-95.214742,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=505155,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=505155,1.1428571428571428
12569,SR0000039,1764.0,Superfund,Ritari Post & Pole,492675,MW-12U,Well,Well-Monitoring,Active, ,12.0,1358.0,1369.914742,2020-05-18,4.0,68.0,65.0,0.0,0.0,0.0, , , , , , , , , , ,46.660743,-95.029748,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=492675,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=492675,1.0
